x0,y0,x1,y1,fill,stage,identifier
11,4,11,4,Expected mortality,Stage6,191
12,4,12,4,Expected mortality,Stage6,192
13,4,13,4,Expected mortality,Stage6,193
14,4,14,4,NA,Stage6,NA
15,4,15,4,NA,Stage6,NA
16,4,16,4,NA,Stage6,NA
17,4,17,4,NA,Stage6,NA
18,4,18,4,NA,Stage6,NA
19,4,19,4,NA,Stage6,NA
20,4,20,4,NA,Stage6,NA
21,4,21,4,NA,Stage6,NA
22,4,22,4,Expected mortality,Stage6,202
23,4,23,4,Expected mortality,Stage6,203
24,4,24,4,Expected mortality,Stage6,204
25,4,25,4,Expected mortality,Stage6,205
26,4,26,4,NA,Stage6,NA
27,4,27,4,NA,Stage6,NA
28,4,28,4,NA,Stage6,NA
29,4,29,4,NA,Stage6,NA
30,4,30,4,NA,Stage6,NA
31,4,31,4,NA,Stage6,NA
32,4,32,4,NA,Stage6,NA
33,4,33,4,NA,Stage6,NA
34,4,34,4,Expected mortality,Stage6,214
35,4,35,4,Expected mortality,Stage6,215
36,4,36,4,Expected mortality,Stage6,216
37,4,37,4,Expected mortality,Stage6,217
38,4,38,4,NA,Stage6,NA
39,4,39,4,NA,Stage6,NA
40,4,40,4,NA,Stage6,NA
41,4,41,4,NA,Stage6,NA
42,4,42,4,NA,Stage6,NA
43,4,43,4,NA,Stage6,NA
44,4,44,4,NA,Stage6,NA
45,4,45,4,NA,Stage6,NA
46,4,46,4,Expected mortality,Stage6,226
47,4,47,4,Expected mortality,Stage6,227
48,4,48,4,Expected mortality,Stage6,228
49,4,49,4,Expected mortality,Stage6,229
50,4,50,4,NA,Stage6,NA
51,4,51,4,NA,Stage6,NA
52,4,52,4,NA,Stage6,NA
53,4,53,4,NA,Stage6,NA
54,4,54,4,NA,Stage6,NA
55,4,55,4,NA,Stage6,NA
56,4,56,4,NA,Stage6,NA
57,4,57,4,NA,Stage6,NA
58,4,58,4,Expected mortality,Stage6,238
59,4,59,4,Expected mortality,Stage6,239
60,4,60,4,Expected mortality,Stage6,240
1,5,1,5,Expected mortality,Stage6,241
2,5,2,5,Expected mortality,Stage6,242
3,5,3,5,Expected mortality,Stage6,243
4,5,4,5,NA,Stage6,NA
5,5,5,5,NA,Stage6,NA
6,5,6,5,NA,Stage6,NA
7,5,7,5,NA,Stage6,NA
8,5,8,5,NA,Stage6,NA
9,5,9,5,Expected mortality,Stage6,249
10,5,10,5,Expected mortality,Stage6,250
11,5,11,5,Expected mortality,Stage6,251
12,5,12,5,Expected mortality,Stage6,252
13,5,13,5,Expected mortality,Stage6,253
14,5,14,5,Expected mortality,Stage6,254
15,5,15,5,Expected mortality,Stage6,255
16,5,16,5,NA,Stage6,NA
17,5,17,5,NA,Stage6,NA
18,5,18,5,NA,Stage6,NA
19,5,19,5,NA,Stage6,NA
20,5,20,5,NA,Stage6,NA
21,5,21,5,Expected mortality,Stage6,261
22,5,22,5,Expected mortality,Stage6,262
23,5,23,5,Expected mortality,Stage6,263
24,5,24,5,Expected mortality,Stage6,264
25,5,25,5,Expected mortality,Stage6,265
26,5,26,5,Expected mortality,Stage6,266
27,5,27,5,Expected mortality,Stage6,267
28,5,28,5,NA,Stage6,NA
29,5,29,5,NA,Stage6,NA
30,5,30,5,NA,Stage6,NA
31,5,31,5,NA,Stage6,NA
32,5,32,5,NA,Stage6,NA
33,5,33,5,Expected mortality,Stage6,273
34,5,34,5,Expected mortality,Stage6,274
35,5,35,5,Expected mortality,Stage6,275
36,5,36,5,Expected mortality,Stage6,276
37,5,37,5,Expected mortality,Stage6,277
38,5,38,5,Expected mortality,Stage6,278
39,5,39,5,Expected mortality,Stage6,279
40,5,40,5,NA,Stage6,NA
41,5,41,5,NA,Stage6,NA
42,5,42,5,NA,Stage6,NA
43,5,43,5,NA,Stage6,NA
44,5,44,5,NA,Stage6,NA
45,5,45,5,Expected mortality,Stage6,285
46,5,46,5,Expected mortality,Stage6,286
47,5,47,5,Expected mortality,Stage6,287
48,5,48,5,Expected mortality,Stage6,288
49,5,49,5,Expected mortality,Stage6,289
50,5,50,5,Expected mortality,Stage6,290
51,5,51,5,Expected mortality,Stage6,291
52,5,52,5,NA,Stage6,NA
53,5,53,5,NA,Stage6,NA
54,5,54,5,NA,Stage6,NA
55,5,55,5,NA,Stage6,NA
56,5,56,5,NA,Stage6,NA
57,5,57,5,Expected mortality,Stage6,297
58,5,58,5,Expected mortality,Stage6,298
59,5,59,5,Expected mortality,Stage6,299
60,5,60,5,Expected mortality,Stage6,300
1,6,1,6,Expected mortality,Stage6,301
2,6,2,6,Expected mortality,Stage6,302
3,6,3,6,Expected mortality,Stage6,303
4,6,4,6,Expected mortality,Stage6,304
5,6,5,6,Expected mortality,Stage6,305
6,6,6,6,Expected mortality,Stage6,306
7,6,7,6,Expected mortality,Stage6,307
8,6,8,6,Expected mortality,Stage6,308
9,6,9,6,Expected mortality,Stage6,309
10,6,10,6,Expected mortality,Stage6,310
11,6,11,6,Expected mortality,Stage6,311
12,6,12,6,Expected mortality,Stage6,312
13,6,13,6,Expected mortality,Stage6,313
14,6,14,6,Expected mortality,Stage6,314
15,6,15,6,Expected mortality,Stage6,315
16,6,16,6,Expected mortality,Stage6,316
17,6,17,6,Expected mortality,Stage6,317
18,6,18,6,Expected mortality,Stage6,318
19,6,19,6,Expected mortality,Stage6,319
20,6,20,6,Expected mortality,Stage6,320
21,6,21,6,Expected mortality,Stage6,321
22,6,22,6,Expected mortality,Stage6,322
23,6,23,6,Expected mortality,Stage6,323
24,6,24,6,Expected mortality,Stage6,324
25,6,25,6,Expected mortality,Stage6,325
26,6,26,6,Expected mortality,Stage6,326
27,6,27,6,Expected mortality,Stage6,327
28,6,28,6,Expected mortality,Stage6,328
29,6,29,6,Expected mortality,Stage6,329
30,6,30,6,Expected mortality,Stage6,330
31,6,31,6,Expected mortality,Stage6,331
32,6,32,6,Expected mortality,Stage6,332
33,6,33,6,Expected mortality,Stage6,333
34,6,34,6,Expected mortality,Stage6,334
35,6,35,6,Expected mortality,Stage6,335
36,6,36,6,Expected mortality,Stage6,336
37,6,37,6,Expected mortality,Stage6,337
38,6,38,6,Expected mortality,Stage6,338
39,6,39,6,Expected mortality,Stage6,339
40,6,40,6,Expected mortality,Stage6,340
41,6,41,6,Expected mortality,Stage6,341
42,6,42,6,Expected mortality,Stage6,342
43,6,43,6,Expected mortality,Stage6,343
44,6,44,6,Expected mortality,Stage6,344
45,6,45,6,Expected mortality,Stage6,345
46,6,46,6,Expected mortality,Stage6,346
47,6,47,6,Expected mortality,Stage6,347
48,6,48,6,Expected mortality,Stage6,348
49,6,49,6,Expected mortality,Stage6,349
50,6,50,6,Expected mortality,Stage6,350
51,6,51,6,Expected mortality,Stage6,351
52,6,52,6,Expected mortality,Stage6,352
53,6,53,6,Expected mortality,Stage6,353
54,6,54,6,Expected mortality,Stage6,354
55,6,55,6,Expected mortality,Stage6,355
56,6,56,6,Expected mortality,Stage6,356
57,6,57,6,Expected mortality,Stage6,357
58,6,58,6,Expected mortality,Stage6,358
59,6,59,6,Expected mortality,Stage6,359
60,6,60,6,Expected mortality,Stage6,360
1,7,1,7,Expected mortality,Stage6,361
2,7,2,7,Expected mortality,Stage6,362
3,7,3,7,Expected mortality,Stage6,363
4,7,4,7,Expected mortality,Stage6,364
5,7,5,7,Expected mortality,Stage6,365
6,7,6,7,Expected mortality,Stage6,366
7,7,7,7,Expected mortality,Stage6,367
8,7,8,7,Expected mortality,Stage6,368
9,7,9,7,Expected mortality,Stage6,369
10,7,10,7,Expected mortality,Stage6,370
11,7,11,7,Expected mortality,Stage6,371
12,7,12,7,Expected mortality,Stage6,372
13,7,13,7,Expected mortality,Stage6,373
14,7,14,7,Expected mortality,Stage6,374
15,7,15,7,Expected mortality,Stage6,375
16,7,16,7,Expected mortality,Stage6,376
17,7,17,7,Expected mortality,Stage6,377
18,7,18,7,Expected mortality,Stage6,378
19,7,19,7,Expected mortality,Stage6,379
20,7,20,7,Expected mortality,Stage6,380
21,7,21,7,Expected mortality,Stage6,381
22,7,22,7,Expected mortality,Stage6,382
23,7,23,7,Expected mortality,Stage6,383
24,7,24,7,Expected mortality,Stage6,384
25,7,25,7,Expected mortality,Stage6,385
26,7,26,7,Expected mortality,Stage6,386
27,7,27,7,Expected mortality,Stage6,387
28,7,28,7,Expected mortality,Stage6,388
29,7,29,7,Expected mortality,Stage6,389
30,7,30,7,Expected mortality,Stage6,390
31,7,31,7,Expected mortality,Stage6,391
32,7,32,7,Expected mortality,Stage6,392
33,7,33,7,Expected mortality,Stage6,393
34,7,34,7,Expected mortality,Stage6,394
35,7,35,7,Expected mortality,Stage6,395
36,7,36,7,Expected mortality,Stage6,396
37,7,37,7,Expected mortality,Stage6,397
38,7,38,7,Expected mortality,Stage6,398
39,7,39,7,Expected mortality,Stage6,399
40,7,40,7,Expected mortality,Stage6,400
41,7,41,7,Expected mortality,Stage6,401
42,7,42,7,Expected mortality,Stage6,402
43,7,43,7,Expected mortality,Stage6,403
44,7,44,7,Expected mortality,Stage6,404
45,7,45,7,Expected mortality,Stage6,405
46,7,46,7,Expected mortality,Stage6,406
47,7,47,7,Expected mortality,Stage6,407
48,7,48,7,Expected mortality,Stage6,408
49,7,49,7,Expected mortality,Stage6,409
50,7,50,7,Expected mortality,Stage6,410
51,7,51,7,Expected mortality,Stage6,411
52,7,52,7,Expected mortality,Stage6,412
53,7,53,7,Expected mortality,Stage6,413
54,7,54,7,Expected mortality,Stage6,414
55,7,55,7,Expected mortality,Stage6,415
56,7,56,7,Expected mortality,Stage6,416
57,7,57,7,Expected mortality,Stage6,417
58,7,58,7,Expected mortality,Stage6,418
59,7,59,7,Expected mortality,Stage6,419
60,7,60,7,Expected mortality,Stage6,420
1,8,1,8,Expected mortality,Stage6,421
2,8,2,8,Expected mortality,Stage6,422
3,8,3,8,Expected mortality,Stage6,423
4,8,4,8,Expected mortality,Stage6,424
5,8,5,8,Expected mortality,Stage6,425
6,8,6,8,Expected mortality,Stage6,426
7,8,7,8,Expected mortality,Stage6,427
8,8,8,8,Expected mortality,Stage6,428
9,8,9,8,Expected mortality,Stage6,429
10,8,10,8,Expected mortality,Stage6,430
11,8,11,8,Expected mortality,Stage6,431
12,8,12,8,Expected mortality,Stage6,432
13,8,13,8,Expected mortality,Stage6,433
14,8,14,8,Expected mortality,Stage6,434
15,8,15,8,Expected mortality,Stage6,435
16,8,16,8,Expected mortality,Stage6,436
17,8,17,8,Expected mortality,Stage6,437
18,8,18,8,Expected mortality,Stage6,438
19,8,19,8,Expected mortality,Stage6,439
20,8,20,8,Expected mortality,Stage6,440
21,8,21,8,Expected mortality,Stage6,441
22,8,22,8,Expected mortality,Stage6,442
23,8,23,8,Expected mortality,Stage6,443
24,8,24,8,Expected mortality,Stage6,444
25,8,25,8,Expected mortality,Stage6,445
26,8,26,8,Expected mortality,Stage6,446
27,8,27,8,Expected mortality,Stage6,447
28,8,28,8,Expected mortality,Stage6,448
29,8,29,8,Expected mortality,Stage6,449
30,8,30,8,Expected mortality,Stage6,450
31,8,31,8,Expected mortality,Stage6,451
32,8,32,8,Expected mortality,Stage6,452
33,8,33,8,Expected mortality,Stage6,453
34,8,34,8,Expected mortality,Stage6,454
35,8,35,8,Expected mortality,Stage6,455
36,8,36,8,Expected mortality,Stage6,456
37,8,37,8,Expected mortality,Stage6,457
38,8,38,8,Expected mortality,Stage6,458
39,8,39,8,Expected mortality,Stage6,459
40,8,40,8,Expected mortality,Stage6,460
41,8,41,8,Expected mortality,Stage6,461
42,8,42,8,Expected mortality,Stage6,462
43,8,43,8,Expected mortality,Stage6,463
44,8,44,8,Expected mortality,Stage6,464
45,8,45,8,Expected mortality,Stage6,465
46,8,46,8,Expected mortality,Stage6,466
47,8,47,8,Expected mortality,Stage6,467
48,8,48,8,Expected mortality,Stage6,468
49,8,49,8,Expected mortality,Stage6,469
50,8,50,8,Expected mortality,Stage6,470
51,8,51,8,Expected mortality,Stage6,471
52,8,52,8,Expected mortality,Stage6,472
53,8,53,8,Expected mortality,Stage6,473
54,8,54,8,Expected mortality,Stage6,474
55,8,55,8,Expected mortality,Stage6,475
56,8,56,8,Expected mortality,Stage6,476
57,8,57,8,Expected mortality,Stage6,477
58,8,58,8,Expected mortality,Stage6,478
59,8,59,8,Expected mortality,Stage6,479
60,8,60,8,Expected mortality,Stage6,480
1,9,1,9,Expected mortality,Stage6,481
2,9,2,9,Expected mortality,Stage6,482
3,9,3,9,Expected mortality,Stage6,483
4,9,4,9,Expected mortality,Stage6,484
5,9,5,9,Expected mortality,Stage6,485
6,9,6,9,Expected mortality,Stage6,486
7,9,7,9,Expected mortality,Stage6,487
8,9,8,9,Expected mortality,Stage6,488
9,9,9,9,Expected mortality,Stage6,489
10,9,10,9,Expected mortality,Stage6,490
11,9,11,9,Expected mortality,Stage6,491
12,9,12,9,Expected mortality,Stage6,492
13,9,13,9,Expected mortality,Stage6,493
14,9,14,9,Expected mortality,Stage6,494
15,9,15,9,Expected mortality,Stage6,495
16,9,16,9,Expected mortality,Stage6,496
17,9,17,9,Expected mortality,Stage6,497
18,9,18,9,Expected mortality,Stage6,498
19,9,19,9,Expected mortality,Stage6,499
20,9,20,9,Expected mortality,Stage6,500
21,9,21,9,Expected mortality,Stage6,501
22,9,22,9,Expected mortality,Stage6,502
23,9,23,9,Expected mortality,Stage6,503
24,9,24,9,Expected mortality,Stage6,504
25,9,25,9,Expected mortality,Stage6,505
26,9,26,9,Expected mortality,Stage6,506
27,9,27,9,Expected mortality,Stage6,507
28,9,28,9,Expected mortality,Stage6,508
29,9,29,9,Expected mortality,Stage6,509
30,9,30,9,Expected mortality,Stage6,510
31,9,31,9,Expected mortality,Stage6,511
32,9,32,9,Expected mortality,Stage6,512
33,9,33,9,Expected mortality,Stage6,513
34,9,34,9,Expected mortality,Stage6,514
35,9,35,9,Expected mortality,Stage6,515
36,9,36,9,Expected mortality,Stage6,516
37,9,37,9,Expected mortality,Stage6,517
38,9,38,9,Expected mortality,Stage6,518
39,9,39,9,Expected mortality,Stage6,519
40,9,40,9,Expected mortality,Stage6,520
41,9,41,9,Expected mortality,Stage6,521
42,9,42,9,Expected mortality,Stage6,522
43,9,43,9,Expected mortality,Stage6,523
44,9,44,9,Expected mortality,Stage6,524
45,9,45,9,Expected mortality,Stage6,525
46,9,46,9,Expected mortality,Stage6,526
47,9,47,9,Expected mortality,Stage6,527
48,9,48,9,Expected mortality,Stage6,528
49,9,49,9,Expected mortality,Stage6,529
50,9,50,9,Expected mortality,Stage6,530
51,9,51,9,Expected mortality,Stage6,531
52,9,52,9,Expected mortality,Stage6,532
53,9,53,9,Expected mortality,Stage6,533
54,9,54,9,Expected mortality,Stage6,534
55,9,55,9,Expected mortality,Stage6,535
56,9,56,9,Expected mortality,Stage6,536
57,9,57,9,Expected mortality,Stage6,537
58,9,58,9,Expected mortality,Stage6,538
59,9,59,9,Expected mortality,Stage6,539
60,9,60,9,Expected mortality,Stage6,540
1,10,1,10,Expected mortality,Stage6,541
2,10,2,10,Expected mortality,Stage6,542
3,10,3,10,Expected mortality,Stage6,543
4,10,4,10,Expected mortality,Stage6,544
5,10,5,10,Expected mortality,Stage6,545
6,10,6,10,Expected mortality,Stage6,546
7,10,7,10,Expected mortality,Stage6,547
8,10,8,10,Expected mortality,Stage6,548
9,10,9,10,Expected mortality,Stage6,549
10,10,10,10,Expected mortality,Stage6,550
11,10,11,10,Expected mortality,Stage6,551
12,10,12,10,Expected mortality,Stage6,552
13,10,13,10,Displaced mortality,Stage6,601
14,10,14,10,Displaced mortality,Stage6,602
15,10,15,10,Displaced mortality,Stage6,603
16,10,16,10,Expected mortality,Stage6,556
17,10,17,10,Displaced mortality,Stage6,604
18,10,18,10,Expected mortality,Stage6,558
19,10,19,10,Expected mortality,Stage6,559
20,10,20,10,Expected mortality,Stage6,560
21,10,21,10,Expected mortality,Stage6,561
22,10,22,10,Displaced mortality,Stage6,605
23,10,23,10,Expected mortality,Stage6,563
24,10,24,10,Displaced mortality,Stage6,606
25,10,25,10,Expected mortality,Stage6,565
26,10,26,10,Expected mortality,Stage6,566
27,10,27,10,Expected mortality,Stage6,567
28,10,28,10,Displaced mortality,Stage6,607
29,10,29,10,Expected mortality,Stage6,569
30,10,30,10,Expected mortality,Stage6,570
31,10,31,10,Expected mortality,Stage6,571
32,10,32,10,Expected mortality,Stage6,572
33,10,33,10,Expected mortality,Stage6,573
34,10,34,10,Expected mortality,Stage6,574
35,10,35,10,Displaced mortality,Stage6,608
36,10,36,10,Expected mortality,Stage6,576
37,10,37,10,Expected mortality,Stage6,577
38,10,38,10,Expected mortality,Stage6,578
39,10,39,10,Expected mortality,Stage6,579
40,10,40,10,Displaced mortality,Stage6,609
41,10,41,10,Expected mortality,Stage6,581
42,10,42,10,Expected mortality,Stage6,582
43,10,43,10,Displaced mortality,Stage6,NA
44,10,44,10,Expected mortality,Stage6,584
45,10,45,10,Expected mortality,Stage6,585
46,10,46,10,Displaced mortality,Stage6,610
47,10,47,10,Expected mortality,Stage6,587
48,10,48,10,Expected mortality,Stage6,588
49,10,49,10,Expected mortality,Stage6,589
50,10,50,10,Expected mortality,Stage6,590
51,10,51,10,Displaced mortality,Stage6,611
52,10,52,10,Expected mortality,Stage6,592
53,10,53,10,Expected mortality,Stage6,593
54,10,54,10,Expected mortality,Stage6,594
55,10,55,10,Displaced mortality,Stage6,612
56,10,56,10,Expected mortality,Stage6,596
57,10,57,10,Expected mortality,Stage6,597
58,10,58,10,Expected mortality,Stage6,598
59,10,59,10,Expected mortality,Stage6,599
60,10,60,10,Expected mortality,Stage6,600
1,11,1,11,NA,Stage6,NA
2,11,2,11,NA,Stage6,NA
3,11,3,11,NA,Stage6,NA
4,11,4,11,NA,Stage6,NA
5,11,5,11,NA,Stage6,NA
6,11,6,11,NA,Stage6,NA
7,11,7,11,NA,Stage6,NA
8,11,8,11,NA,Stage6,NA
43,10,9,11,Premature mortality,Stage6,583
13,10,10,11,Premature mortality,Stage6,553
15,10,11,11,Premature mortality,Stage6,555
28,10,12,11,Premature mortality,Stage6,568
13,11,13,11,NA,Stage6,NA
14,11,14,11,NA,Stage6,NA
15,11,15,11,NA,Stage6,NA
16,11,16,11,NA,Stage6,NA
17,11,17,11,NA,Stage6,NA
18,11,18,11,NA,Stage6,NA
19,11,19,11,NA,Stage6,NA
20,11,20,11,NA,Stage6,NA
21,11,21,11,NA,Stage6,NA
22,11,22,11,NA,Stage6,NA
23,11,23,11,NA,Stage6,NA
24,11,24,11,NA,Stage6,NA
25,11,25,11,NA,Stage6,NA
26,11,26,11,NA,Stage6,NA
27,11,27,11,NA,Stage6,NA
28,11,28,11,NA,Stage6,NA
29,11,29,11,NA,Stage6,NA
30,11,30,11,NA,Stage6,NA
31,11,31,11,NA,Stage6,NA
32,11,32,11,NA,Stage6,NA
33,11,33,11,NA,Stage6,NA
34,11,34,11,NA,Stage6,NA
35,11,35,11,NA,Stage6,NA
36,11,36,11,NA,Stage6,NA
37,11,37,11,NA,Stage6,NA
38,11,38,11,NA,Stage6,NA
39,11,39,11,NA,Stage6,NA
40,11,40,11,NA,Stage6,NA
41,11,41,11,NA,Stage6,NA
42,11,42,11,NA,Stage6,NA
43,11,43,11,NA,Stage6,NA
44,11,44,11,NA,Stage6,NA
45,11,45,11,NA,Stage6,NA
46,11,46,11,NA,Stage6,NA
47,11,47,11,NA,Stage6,NA
48,11,48,11,NA,Stage6,NA
49,11,49,11,NA,Stage6,NA
50,11,50,11,NA,Stage6,NA
51,11,51,11,NA,Stage6,NA
52,11,52,11,NA,Stage6,NA
53,11,53,11,NA,Stage6,NA
54,11,54,11,NA,Stage6,NA
55,11,55,11,NA,Stage6,NA
56,11,56,11,NA,Stage6,NA
57,11,57,11,NA,Stage6,NA
58,11,58,11,NA,Stage6,NA
59,11,59,11,NA,Stage6,NA
60,11,60,11,NA,Stage6,NA
1,12,1,12,NA,Stage6,NA
2,12,2,12,NA,Stage6,NA
3,12,3,12,NA,Stage6,NA
4,12,4,12,NA,Stage6,NA
5,12,5,12,NA,Stage6,NA
6,12,6,12,NA,Stage6,NA
7,12,7,12,NA,Stage6,NA
8,12,8,12,NA,Stage6,NA
9,12,9,12,NA,Stage6,NA
14,10,10,12,Premature mortality,Stage6,554
17,10,11,12,Premature mortality,Stage6,557
35,10,12,12,Premature mortality,Stage6,575
13,12,13,12,NA,Stage6,NA
14,12,14,12,NA,Stage6,NA
15,12,15,12,NA,Stage6,NA
16,12,16,12,NA,Stage6,NA
17,12,17,12,NA,Stage6,NA
18,12,18,12,NA,Stage6,NA
19,12,19,12,NA,Stage6,NA
20,12,20,12,NA,Stage6,NA
21,12,21,12,NA,Stage6,NA
22,12,22,12,NA,Stage6,NA
23,12,23,12,NA,Stage6,NA
24,12,24,12,NA,Stage6,NA
25,12,25,12,NA,Stage6,NA
26,12,26,12,NA,Stage6,NA
27,12,27,12,NA,Stage6,NA
28,12,28,12,NA,Stage6,NA
29,12,29,12,NA,Stage6,NA
30,12,30,12,NA,Stage6,NA
31,12,31,12,NA,Stage6,NA
32,12,32,12,NA,Stage6,NA
33,12,33,12,NA,Stage6,NA
34,12,34,12,NA,Stage6,NA
35,12,35,12,NA,Stage6,NA
36,12,36,12,NA,Stage6,NA
37,12,37,12,NA,Stage6,NA
38,12,38,12,NA,Stage6,NA
39,12,39,12,NA,Stage6,NA
40,12,40,12,NA,Stage6,NA
41,12,41,12,NA,Stage6,NA
42,12,42,12,NA,Stage6,NA
43,12,43,12,NA,Stage6,NA
44,12,44,12,NA,Stage6,NA
45,12,45,12,NA,Stage6,NA
46,12,46,12,NA,Stage6,NA
47,12,47,12,NA,Stage6,NA
48,12,48,12,NA,Stage6,NA
49,12,49,12,NA,Stage6,NA
50,12,50,12,NA,Stage6,NA
51,12,51,12,NA,Stage6,NA
52,12,52,12,NA,Stage6,NA
53,12,53,12,NA,Stage6,NA
54,12,54,12,NA,Stage6,NA
55,12,55,12,NA,Stage6,NA
56,12,56,12,NA,Stage6,NA
57,12,57,12,NA,Stage6,NA
58,12,58,12,NA,Stage6,NA
59,12,59,12,NA,Stage6,NA
60,12,60,12,NA,Stage6,NA
1,13,1,13,NA,Stage6,NA
2,13,2,13,NA,Stage6,NA
3,13,3,13,NA,Stage6,NA
4,13,4,13,NA,Stage6,NA
5,13,5,13,NA,Stage6,NA
6,13,6,13,NA,Stage6,NA
7,13,7,13,NA,Stage6,NA
8,13,8,13,NA,Stage6,NA
9,13,9,13,NA,Stage6,NA
10,13,10,13,NA,Stage6,NA
22,10,11,13,Premature mortality,Stage6,562
40,10,12,13,Premature mortality,Stage6,580
13,13,13,13,NA,Stage6,NA
14,13,14,13,NA,Stage6,NA
15,13,15,13,NA,Stage6,NA
16,13,16,13,NA,Stage6,NA
17,13,17,13,NA,Stage6,NA
18,13,18,13,NA,Stage6,NA
19,13,19,13,NA,Stage6,NA
20,13,20,13,NA,Stage6,NA
21,13,21,13,NA,Stage6,NA
22,13,22,13,NA,Stage6,NA
23,13,23,13,NA,Stage6,NA
24,13,24,13,NA,Stage6,NA
25,13,25,13,NA,Stage6,NA
26,13,26,13,NA,Stage6,NA
27,13,27,13,NA,Stage6,NA
28,13,28,13,NA,Stage6,NA
29,13,29,13,NA,Stage6,NA
30,13,30,13,NA,Stage6,NA
31,13,31,13,NA,Stage6,NA
32,13,32,13,NA,Stage6,NA
33,13,33,13,NA,Stage6,NA
34,13,34,13,NA,Stage6,NA
35,13,35,13,NA,Stage6,NA
36,13,36,13,NA,Stage6,NA
37,13,37,13,NA,Stage6,NA
38,13,38,13,NA,Stage6,NA
39,13,39,13,NA,Stage6,NA
40,13,40,13,NA,Stage6,NA
41,13,41,13,NA,Stage6,NA
42,13,42,13,NA,Stage6,NA
43,13,43,13,NA,Stage6,NA
44,13,44,13,NA,Stage6,NA
45,13,45,13,NA,Stage6,NA
46,13,46,13,NA,Stage6,NA
47,13,47,13,NA,Stage6,NA
48,13,48,13,NA,Stage6,NA
49,13,49,13,NA,Stage6,NA
50,13,50,13,NA,Stage6,NA
51,13,51,13,NA,Stage6,NA
52,13,52,13,NA,Stage6,NA
53,13,53,13,NA,Stage6,NA
54,13,54,13,NA,Stage6,NA
55,13,55,13,NA,Stage6,NA
56,13,56,13,NA,Stage6,NA
57,13,57,13,NA,Stage6,NA
58,13,58,13,NA,Stage6,NA
59,13,59,13,NA,Stage6,NA
60,13,60,13,NA,Stage6,NA
1,14,1,14,NA,Stage6,NA
2,14,2,14,NA,Stage6,NA
3,14,3,14,NA,Stage6,NA
4,14,4,14,NA,Stage6,NA
5,14,5,14,NA,Stage6,NA
6,14,6,14,NA,Stage6,NA
7,14,7,14,NA,Stage6,NA
8,14,8,14,NA,Stage6,NA
9,14,9,14,NA,Stage6,NA
10,14,10,14,NA,Stage6,NA
24,10,11,14,Premature mortality,Stage6,564
46,10,12,14,Premature mortality,Stage6,586
13,14,13,14,NA,Stage6,NA
14,14,14,14,NA,Stage6,NA
15,14,15,14,NA,Stage6,NA
16,14,16,14,NA,Stage6,NA
17,14,17,14,NA,Stage6,NA
18,14,18,14,NA,Stage6,NA
19,14,19,14,NA,Stage6,NA
20,14,20,14,NA,Stage6,NA
21,14,21,14,NA,Stage6,NA
22,14,22,14,NA,Stage6,NA
23,14,23,14,NA,Stage6,NA
24,14,24,14,NA,Stage6,NA
25,14,25,14,NA,Stage6,NA
26,14,26,14,NA,Stage6,NA
27,14,27,14,NA,Stage6,NA
28,14,28,14,NA,Stage6,NA
29,14,29,14,NA,Stage6,NA
30,14,30,14,NA,Stage6,NA
31,14,31,14,NA,Stage6,NA
32,14,32,14,NA,Stage6,NA
33,14,33,14,NA,Stage6,NA
34,14,34,14,NA,Stage6,NA
35,14,35,14,NA,Stage6,NA
36,14,36,14,NA,Stage6,NA
37,14,37,14,NA,Stage6,NA
38,14,38,14,NA,Stage6,NA
39,14,39,14,NA,Stage6,NA
40,14,40,14,NA,Stage6,NA
41,14,41,14,NA,Stage6,NA
42,14,42,14,NA,Stage6,NA
43,14,43,14,NA,Stage6,NA
44,14,44,14,NA,Stage6,NA
45,14,45,14,NA,Stage6,NA
46,14,46,14,NA,Stage6,NA
47,14,47,14,NA,Stage6,NA
48,14,48,14,NA,Stage6,NA
49,14,49,14,NA,Stage6,NA
50,14,50,14,NA,Stage6,NA
51,14,51,14,NA,Stage6,NA
52,14,52,14,NA,Stage6,NA
53,14,53,14,NA,Stage6,NA
54,14,54,14,NA,Stage6,NA
55,14,55,14,NA,Stage6,NA
56,14,56,14,NA,Stage6,NA
57,14,57,14,NA,Stage6,NA
58,14,58,14,NA,Stage6,NA
59,14,59,14,NA,Stage6,NA
60,14,60,14,NA,Stage6,NA
1,15,1,15,NA,Stage6,NA
2,15,2,15,NA,Stage6,NA
3,15,3,15,NA,Stage6,NA
4,15,4,15,NA,Stage6,NA
5,15,5,15,NA,Stage6,NA
6,15,6,15,NA,Stage6,NA
7,15,7,15,NA,Stage6,NA
8,15,8,15,NA,Stage6,NA
9,15,9,15,NA,Stage6,NA
10,15,10,15,NA,Stage6,NA
11,15,11,15,NA,Stage6,NA
51,10,12,15,Premature mortality,Stage6,591
13,15,13,15,NA,Stage6,NA
14,15,14,15,NA,Stage6,NA
15,15,15,15,NA,Stage6,NA
16,15,16,15,NA,Stage6,NA
17,15,17,15,NA,Stage6,NA
18,15,18,15,NA,Stage6,NA
19,15,19,15,NA,Stage6,NA
20,15,20,15,NA,Stage6,NA
21,15,21,15,NA,Stage6,NA
22,15,22,15,NA,Stage6,NA
23,15,23,15,NA,Stage6,NA
24,15,24,15,NA,Stage6,NA
25,15,25,15,NA,Stage6,NA
26,15,26,15,NA,Stage6,NA
27,15,27,15,NA,Stage6,NA
